area,perimeter,aspect_ratio,h_mean,s_mean,v_mean,h_std,s_std,v_std,label
117303.0,4365.28173828125,1.2729166746139526,27.595075607299805,140.03250122070312,154.40916442871094,38.10200119018555,54.46002197265625,64.61480712890625,1
20497.0,680.4163208007812,1.139393925666809,40.01821517944336,90.4778823852539,136.6954803466797,41.028297424316406,70.91757202148438,49.161888122558594,1
25552.5,642.7279052734375,1.0705127716064453,34.12187194824219,161.8645477294922,165.0739288330078,18.84905242919922,67.85462951660156,58.14514923095703,1
1465819.0,5098.6240234375,0.9056865572929382,46.296730041503906,97.31330108642578,118.18742370605469,44.043704986572266,54.415592193603516,40.447914123535156,1
13372.5,659.203125,0.6348314881324768,20.42502784729004,187.42562866210938,112.99348449707031,22.93150520324707,49.13352966308594,56.42664337158203,1
7608.5,360.6690368652344,1.4155844449996948,61.9258918762207,157.17562866210938,184.23472595214844,36.09233474731445,66.84033966064453,52.249229431152344,1
2333.0,244.56854248046875,0.6712328791618347,47.05423355102539,121.05675506591797,120.4134750366211,39.08376693725586,64.53076171875,58.73632049560547,1
15902.0,1332.54833984375,1.0980392694473267,37.535518646240234,135.80267333984375,146.6976776123047,17.96050262451172,49.89535903930664,60.988555908203125,1
3224.5,255.78173828125,0.6790123581886292,49.59281539916992,124.59484100341797,92.93086242675781,38.16539001464844,65.37153625488281,50.54057693481445,1
3185.0,370.0243835449219,0.7155963182449341,24.945541381835938,141.24134826660156,178.75628662109375,12.234495162963867,59.841209411621094,59.808876037597656,1
623.5,115.698486328125,1.600000023841858,19.356000900268555,161.53399658203125,103.08799743652344,4.757022380828857,71.52098083496094,50.8296012878418,1
46381.0,1307.4945068359375,1.0664206743240356,34.34867477416992,188.49203491210938,170.6936798095703,40.223384857177734,44.331787109375,58.30392074584961,1
1580.0,271.9411315917969,1.4509804248809814,26.686010360717773,181.2567596435547,152.02438354492188,13.313779830932617,46.040611267089844,60.270538330078125,1
277.5,130.52691650390625,0.9599999785423279,63.75833511352539,86.08000183105469,131.72500610351562,52.2557487487793,57.2920036315918,69.96000671386719,1
12649.0,460.0,1.52173912525177,20.802949905395508,92.77437591552734,66.26195526123047,32.57386016845703,97.78068542480469,91.14339447021484,1
420.0,89.79898834228516,1.4285714626312256,45.08571243286133,133.87777709960938,84.61111450195312,37.32209396362305,72.30780029296875,56.31816864013672,1
9886.0,676.249755859375,1.1428571939468384,78.11919403076172,132.04751586914062,243.07679748535156,84.13951873779297,35.87018585205078,19.532154083251953,1
17380.0,1467.9208984375,0.8622449040412903,27.913145065307617,167.788818359375,162.6362762451172,19.42576026916504,45.6196174621582,67.0167007446289,1
1464598.5,11429.1962890625,1.1603375673294067,50.86091232299805,121.61422729492188,120.45147705078125,46.018463134765625,70.6050796508789,42.209007263183594,1
1274.5,297.095458984375,0.4842105209827423,33.337528228759766,185.0778045654297,138.8363800048828,29.561065673828125,48.03276443481445,65.70814514160156,1
57179.0,1549.837646484375,1.7557603120803833,32.82725524902344,221.4366912841797,145.89175415039062,23.717857360839844,36.601417541503906,52.478370666503906,1
294136.5,4202.18212890625,3.855421781539917,22.728824615478516,56.7313117980957,142.15975952148438,10.493189811706543,34.96647262573242,37.81216812133789,1
2002225.0,5660.0,1.0,9.591362953186035,41.051536560058594,56.29450988769531,14.116084098815918,51.55607986450195,67.87358093261719,1
5863.5,508.0660095214844,0.8303571343421936,41.69556427001953,160.3349609375,133.66830444335938,46.151405334472656,66.06031799316406,58.4632682800293,1
47573.5,2179.158447265625,1.0,14.691574096679688,106.40061950683594,115.68582153320312,15.266353607177734,56.43342590332031,42.63997268676758,1
216.5,98.72792053222656,0.6551724076271057,29.80580711364746,144.5390167236328,163.38656616210938,2.3427772521972656,45.68258285522461,53.399169921875,1
994569.0,4824.0068359375,0.7987663745880127,42.34795379638672,114.11258697509766,119.61432647705078,45.346099853515625,68.00304412841797,45.54651641845703,1
2513.5,227.5563507080078,0.3720930218696594,28.387718200683594,137.90333557128906,130.8542938232422,18.131418228149414,62.224327087402344,68.70207977294922,1
42308.5,1447.0509033203125,0.7469512224197388,56.042137145996094,125.90129089355469,172.72494506835938,40.82414245605469,80.62134552001953,68.45303344726562,1
2372.0,526.7350463867188,0.557894766330719,52.7624626159668,168.6041717529297,141.77874755859375,34.478477478027344,55.661563873291016,44.38115310668945,1
326.0,164.28427124023438,3.1052632331848145,14.564674377441406,177.75201416015625,199.1953582763672,8.075555801391602,23.93697166442871,52.63263702392578,1
56924.5,2532.864013671875,0.9384615421295166,17.638164520263672,171.4075469970703,173.3630828857422,15.335165977478027,47.37531280517578,44.463348388671875,1
2310.5,307.2964782714844,1.8596491813659668,18.170969009399414,142.0614013671875,108.13737487792969,6.624140739440918,69.5013198852539,52.683937072753906,1
4459.0,280.0,1.840000033378601,33.75630569458008,160.08782958984375,69.84152221679688,38.53944778442383,89.79955291748047,73.0084228515625,1
8919.5,820.9777221679688,2.9538462162017822,68.98638153076172,197.7105712890625,158.68173217773438,33.061458587646484,64.811767578125,43.81964874267578,1
4955.5,337.32086181640625,0.8999999761581421,32.51311111450195,81.92810821533203,146.6744384765625,41.72187042236328,59.78828430175781,79.11604309082031,1
10136.0,675.6223754882812,0.6277372241020203,35.214820861816406,105.3740463256836,132.78976440429688,19.125476837158203,62.55067443847656,64.79519653320312,1
445.5,139.01219177246094,1.2333333492279053,24.599098205566406,171.90451049804688,159.93603515625,38.85536193847656,60.098793029785156,63.93113327026367,1
187.0,64.14213562011719,0.8500000238418579,20.323530197143555,189.16470336914062,120.061767578125,16.952390670776367,55.78706359863281,65.95157623291016,1
10449.0,420.0,1.585365891456604,38.185176849365234,68.8363037109375,145.62730407714844,41.02368927001953,74.51805877685547,52.01123046875,1
11338.0,471.7401123046875,0.6350364685058594,34.278629302978516,102.96937561035156,133.98716735839844,17.632530212402344,63.14419174194336,65.56714630126953,1
8186.0,630.0487670898438,0.991525411605835,41.01557159423828,171.4571990966797,124.62306213378906,52.88246154785156,65.48182678222656,58.33282470703125,1
6237.0,316.0,0.9512194991111755,25.251876831054688,164.51219177246094,174.36444091796875,14.714221954345703,34.4820442199707,65.68611145019531,1
508.5,162.87005615234375,1.0,54.9462890625,96.529296875,143.8974609375,46.850494384765625,59.71803283691406,57.60649490356445,1
33181.5,912.0660400390625,1.1193181276321411,24.273361206054688,130.5407257080078,164.19300842285156,21.03285026550293,48.045555114746094,53.13203430175781,1
437260.0,6568.15869140625,0.9628339409828186,23.045188903808594,60.367156982421875,155.7050018310547,9.796759605407715,70.02703857421875,37.365264892578125,1
4180.0,327.25482177734375,1.1470588445663452,33.810333251953125,181.43136596679688,134.9907684326172,56.37882614135742,55.7638053894043,37.77388381958008,1
3176.5,666.2081298828125,1.1287128925323486,36.35669708251953,175.36451721191406,172.7298126220703,24.587873458862305,81.98931884765625,66.26604461669922,1
17611.0,547.7888793945312,0.9272727370262146,41.768310546875,86.34454345703125,122.64313507080078,44.89360427856445,66.11676025390625,41.773677825927734,1
